Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","SYR","République arabe syrienne","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","21324.367","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYR","République arabe syrienne","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","8593.515","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYR","République arabe syrienne","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","10992.592","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CAF","République centrafricaine","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5457.154","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CAF","République centrafricaine","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2880.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CAF","République centrafricaine","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2142.171","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KOR","République de Corée","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","51830.139","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KOR","République de Corée","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","9602.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KOR","République de Corée","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","42063.715","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDA","République de Moldova","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","3061.506","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDA","République de Moldova","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2282.838","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDA","République de Moldova","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1721.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","95894.118","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","49644.313","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","42691.732","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","7425.057","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4579.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2682.637","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","DOM","République dominicaine","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","11117.873","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","DOM","République dominicaine","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1883.112","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","DOM","République dominicaine","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","9334.544","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","25971.909","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","9694.574","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","16256.188","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","63588.334","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","41421.114","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","23252.74","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","REU","Réunion","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","966.129","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","REU","Réunion","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","REU","Réunion","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","900.334","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ROU","Roumanie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","19328.56","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ROU","Roumanie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","8812.219","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ROU","Roumanie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","10482.858","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","67281.039","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","10729.342","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","56970.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","RWA","Rwanda","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","13461.888","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","RWA","Rwanda","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","11028.578","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","RWA","Rwanda","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2350.389","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ESH","Sahara occidental","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","565.581","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ESH","Sahara occidental","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","80.102","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ESH","Sahara occidental","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","531.743","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","BLM","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","10.861","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SHN","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5.404","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SHN","Sainte-Hélène, Ascension et Tristan da Cunha","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2.478","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SHN","Sainte-Hélène, Ascension et Tristan da Cunha","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1.669","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","179.651","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","147.455","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","34.454","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","47.606","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","39.569","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","17.7","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SMR","Saint-Marin","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","33.745","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SMR","Saint-Marin","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0.807","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SMR","Saint-Marin","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","33.117","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAF","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","31.948","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5.883","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0.629","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5.825","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VAT","Saint-Siège","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","0.511","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VAT","Saint-Siège","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VAT","Saint-Siège","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","0.8","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","104.332","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","51.661","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","59.325","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","WSM","Samoa","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","218.764","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","WSM","Samoa","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","165.6","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","WSM","Samoa","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","35.718","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ASM","Samoa américaines","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","45.035","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ASM","Samoa américaines","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","7.172","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ASM","Samoa américaines","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","48.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","223.107","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","55.517","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","167.201","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SEN","Sénégal","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","16876.72","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SEN","Sénégal","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","9078.791","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SEN","Sénégal","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","8584.195","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SRB","Serbie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","7296.769","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SRB","Serbie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3759.825","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SRB","Serbie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4913.534","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYC","Seychelles","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","106.471","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYC","Seychelles","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","40.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYC","Seychelles","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","55.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SLE","Sierra Leone","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","8420.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SLE","Sierra Leone","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4649.757","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SLE","Sierra Leone","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3561.312","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SGP","Singapour","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5941.06","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SGP","Singapour","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SGP","Singapour","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5991.801","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SXM","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","44.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SXM","Sint Maarten (partie néerlandaise)","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SXM","Sint Maarten (partie néerlandaise)","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","41.842","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVK","Slovaquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5447.622","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVK","Slovaquie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2517.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVK","Slovaquie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2933.773","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVN","Slovénie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2119.41","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVN","Slovénie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","927.899","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVN","Slovénie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1153.866","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SOM","Somalie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","17065.581","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SOM","Somalie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","8836.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SOM","Somalie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","7752.272","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SDN","Soudan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","45657.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SDN","Soudan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","28720.847","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SDN","Soudan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","15871.593","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SSD","Soudan du Sud","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","10748.272","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SSD","Soudan du Sud","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","11096.528","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SSD","Soudan du Sud","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2863.9","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LKA","Sri Lanka","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","21773.441","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LKA","Sri Lanka","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","17157.885","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LKA","Sri Lanka","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3988.114","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SWE","Suède","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","10467.097","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SWE","Suède","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1198.312","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SWE","Suède","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","8989.807","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CHE","Suisse","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","8691.406","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CHE","Suisse","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2270.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CHE","Suisse","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","6460.693","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SUR","Suriname","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","612.985","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SUR","Suriname","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","196.705","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SUR","Suriname","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","385.591","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TJK","Tadjikistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","9750.064","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TJK","Tadjikistan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","6979.269","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TJK","Tadjikistan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2677.379","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TCD","Tchad","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","17179.74","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TCD","Tchad","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","12778.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TCD","Tchad","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3987.074","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CZE","Tchéquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","10510.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CZE","Tchéquie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2742.083","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CZE","Tchéquie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","7891.767","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","THA","Thaïlande","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","71601.103","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","THA","Thaïlande","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","33246.04","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","THA","Thaïlande","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","36252.084","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TLS","Timor-Leste","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1320.942","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TLS","Timor-Leste","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","963.905","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TLS","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","447.281","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TGO","Togo","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","8644.829","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TGO","Togo","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4862.53","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TGO","Togo","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3722.097","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKL","Tokélaou","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKL","Tokélaou","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1.373","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKL","Tokélaou","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TON","Tonga","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","106.017","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TON","Tonga","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","86.118","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TON","Tonga","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","25.875","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TTO","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1525.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TTO","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","644.67","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TTO","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","734.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUN","Tunisie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","12262.946","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUN","Tunisie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3618.979","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUN","Tunisie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","8399.535","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKM","Turkménistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","6341.855","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKM","Turkménistan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2875.091","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKM","Turkménistan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3241.92","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUR","Turquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","84775.404","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUR","Turquie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","19802.431","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUR","Turquie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","64712.192","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUV","Tuvalu","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","11.204","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUV","Tuvalu","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4.088","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUV","Tuvalu","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","7.521","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UKR","Ukraine","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","43531.422","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UKR","Ukraine","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","13113.807","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UKR","Ukraine","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","30247.163","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","URY","Uruguay","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","3426.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","URY","Uruguay","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","154.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","URY","Uruguay","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3351.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VUT","Vanuatu","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","319.137","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VUT","Vanuatu","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","222.91","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VUT","Vanuatu","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","76.962","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VEN","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","28199.867","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VEN","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3917.932","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VEN","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","29640.551","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VNM","Viet Nam","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","97468.029","X","Ciffre de sources internationales",""
